movieId,title,genres,poster
5416,Cherish (2002),Comedy|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5416.jpg
5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5417.jpg
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5418.jpg
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/5419.jpg
5420,Windtalkers (2002),Action|Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5420.jpg
5421,"Dangerous Lives of Altar Boys, The (2002)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5421.jpg
5422,"Emperor's New Clothes, The (2001)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5422.jpg
5423,Gangster No. 1 (2000),Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5423.jpg
5424,Harvard Man (2001),Crime|Drama|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5424.jpg
5425,Dark Blue World (Tmavomodrý svet) (2001),Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5425.jpg
5427,Caveman (1981),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5427.jpg
5428,Cheech & Chong's The Corsican Brothers (1984),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5428.jpg
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),Adventure|Drama|Horror|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5433.jpg
5434,"Sorry, Wrong Number (1948)",Drama|Film-Noir|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5434.jpg
5435,Hombre (1967),Western,https://storage.googleapis.com/movielens-posters/MLP-20M/5435.jpg
5437,"Manhattan Project, The (1986)",Comedy|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5437.jpg
5438,Men at Work (1990),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5438.jpg
5440,She Wore a Yellow Ribbon (1949),Western,https://storage.googleapis.com/movielens-posters/MLP-20M/5440.jpg
5442,V. I. Warshawski (1991),Action|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5442.jpg
5443,Juwanna Mann (2002),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5443.jpg
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5444.jpg
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5445.jpg
5446,Rabbit-Proof Fence (2002),Adventure|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5446.jpg
5447,Sunshine State (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5447.jpg
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5448.jpg
5449,Mr. Deeds (2002),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5449.jpg
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5450.jpg
5451,Pumpkin (2002),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5451.jpg
5452,Look Who's Talking Now (1993),Children|Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5452.jpg
5454,Mo' Money (1992),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5454.jpg
5455,"Object of Beauty, The (1991)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5455.jpg
5456,Wagons East (1994),Comedy|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/5456.jpg
5458,Like Mike (2002),Children|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5458.jpg
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5459.jpg
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5460.jpg
5461,Me Without You (2001),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5461.jpg
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5462.jpg
5463,Reign of Fire (2002),Action|Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5463.jpg
5464,Road to Perdition (2002),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5464.jpg
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5465.jpg
5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5466.jpg
5468,20 Million Miles to Earth (1957),Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5468.jpg
5470,The Importance of Being Earnest (1952),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5470.jpg
5471,Perfect (1985),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5471.jpg
5472,1776 (1972),Children|Drama|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5472.jpg
5475,Z (1969),Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5475.jpg
5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5476.jpg
5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5477.jpg
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5478.jpg
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5479.jpg
5480,Stuart Little 2 (2002),Children|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5480.jpg
5481,Austin Powers in Goldmember (2002),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5481.jpg
5483,"Kid Stays in the Picture, The (2002)",Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5483.jpg
5485,Tadpole (2002),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5485.jpg
5486,Who Is Cletis Tout? (2001),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5486.jpg
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5489.jpg
5490,The Big Bus (1976),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5490.jpg
5493,In Like Flint (1967),Action|Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5493.jpg
5497,Our Man Flint (1965),Adventure|Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5497.jpg
5498,Red Beard (Akahige) (1965),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5498.jpg
5499,Robin and Marian (1976),Adventure|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5499.jpg
5500,Top Secret! (1984),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5500.jpg
5501,"Master of Disguise, The (2002)",Comedy|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/5501.jpg
5502,Signs (2002),Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5502.jpg
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5503.jpg
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,https://storage.googleapis.com/movielens-posters/MLP-20M/5504.jpg
5505,"Good Girl, The (2002)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5505.jpg
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5506.jpg
5507,xXx (2002),Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5507.jpg
5508,24 Hour Party People (2002),Comedy|Drama|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5508.jpg
5512,Secret Ballot (Raye makhfi) (2001),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5512.jpg
5513,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5513.jpg
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5515.jpg
5521,"Principal, The (1987)",Action|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5521.jpg
5522,Rollerball (1975),Action|Drama|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5522.jpg
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5523.jpg
5524,Blue Crush (2002),Adventure|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5524.jpg
5525,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5525.jpg
5527,Possession (2002),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5527.jpg
5528,One Hour Photo (2002),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5528.jpg
5529,Serving Sara (2002),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5529.jpg
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5530.jpg
5531,Undisputed (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5531.jpg
5532,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5532.jpg
5537,Satin Rouge (2002),Drama|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5537.jpg
5538,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5538.jpg
5539,Care Bears Movie II: A New Generation (1986),Animation|Children,https://storage.googleapis.com/movielens-posters/MLP-20M/5539.jpg
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5540.jpg
5541,Hot Shots! (1991),Action|Comedy|Romance|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5541.jpg
5543,"Swarm, The (1978)",Action|Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5543.jpg
5544,Time After Time (1979),Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5544.jpg
5548,Down and Out in Beverly Hills (1986),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5548.jpg
5550,Love Me Tender (1956),Musical|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/5550.jpg
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5553.jpg
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5556.jpg
5560,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5560.jpg
5562,Snipes (2001),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5562.jpg
5563,City by the Sea (2002),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5563.jpg
5564,Swimfan (2002),Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5564.jpg
5568,Johnny Dangerously (1984),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5568.jpg
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5569.jpg
5570,Thesis (Tesis) (1996),Drama|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5570.jpg
5572,Barbershop (2002),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5572.jpg
5573,Stealing Harvard (2002),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5573.jpg
5574,"Transporter, The (2002)",Action|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5574.jpg
5575,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5575.jpg
5577,Igby Goes Down (2002),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5577.jpg
5580,Aspen Extreme (1993),Action,https://storage.googleapis.com/movielens-posters/MLP-20M/5580.jpg
5581,Betsy's Wedding (1990),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5581.jpg
5582,Captain Ron (1992),Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5582.jpg
5584,Ernest Goes to Jail (1990),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5584.jpg
5585,Ernest Scared Stupid (1991),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5585.jpg
5588,"Hills Have Eyes, The (1977)",Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5588.jpg
5589,Indian Summer (1993),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5589.jpg
5590,"Mack, The (1973)",Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5590.jpg
5591,Monkey Trouble (1994),Children|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5591.jpg
5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5596.jpg
5597,Suburban Commando (1991),Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5597.jpg
5601,"Yearling, The (1946)",Children|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5601.jpg
5602,"Ladykillers, The (1955)",Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5602.jpg
5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5603.jpg
5604,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5604.jpg
5607,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5607.jpg
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5608.jpg
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5609.jpg
5610,"Banger Sisters, The (2002)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5610.jpg
5611,"Four Feathers, The (2002)",Adventure|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5611.jpg
5612,Trapped (2002),Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5612.jpg
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/5613.jpg
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5614.jpg
5615,Invincible (2001),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5615.jpg
5617,Secretary (2002),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5617.jpg
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5618.jpg
5619,"Trials of Henry Kissinger, The (2002)",Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5619.jpg
5620,Sweet Home Alabama (2002),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5620.jpg
5621,"Tuxedo, The (2002)",Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5621.jpg
5625,Moonlight Mile (2002),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5625.jpg
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5628.jpg
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5629.jpg
5630,Red Dragon (2002),Crime|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5630.jpg
5632,Bloody Sunday (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5632.jpg
5633,Heaven (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5633.jpg
5635,"Man from Elysian Fields, The (2001)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5635.jpg
5636,Welcome to Collinwood (2002),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5636.jpg
5637,Flirting (1991),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5637.jpg
5638,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5638.jpg
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5640.jpg
5643,Powaqqatsi (1988),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5643.jpg
5644,"Pride of the Yankees, The (1942)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5644.jpg
5646,Valmont (1989),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5646.jpg
5649,Horror of Dracula (Dracula) (1958),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5649.jpg
5650,Strange Brew (1983),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5650.jpg
5651,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5651.jpg
5657,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5657.jpg
5663,Below (2002),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5663.jpg
5664,Brown Sugar (2002),Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5664.jpg
5665,Knockaround Guys (2002),Action|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5665.jpg
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5666.jpg
5667,Tuck Everlasting (2002),Drama|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5667.jpg
5668,White Oleander (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5668.jpg
5669,Bowling for Columbine (2002),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5669.jpg
5670,Comedian (2002),Comedy|Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5670.jpg
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5672.jpg
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5673.jpg
5675,Swept Away (2002),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5675.jpg
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5678.jpg
5679,"Ring, The (2002)",Horror|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5679.jpg
5680,Auto Focus (2002),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5680.jpg
5682,"Grey Zone, The (2001)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5682.jpg
5684,Naqoyqatsi (2002),Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5684.jpg
5685,Real Women Have Curves (2002),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5685.jpg
5688,Tully (2000),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5688.jpg
5689,Billy Bathgate (1991),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5689.jpg
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5690.jpg
5693,Saturday Night Fever (1977),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5693.jpg
5694,Staying Alive (1983),Comedy|Drama|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5694.jpg
5696,Urban Cowboy (1980),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5696.jpg
5699,Tom Horn (1980),Western,https://storage.googleapis.com/movielens-posters/MLP-20M/5699.jpg
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5700.jpg
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5704.jpg
5706,...All the Marbles (1981),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5706.jpg
5707,Absence of Malice (1981),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5707.jpg
5710,Banana Joe (1981),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5710.jpg
5712,Blow Out (1981),Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5712.jpg
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5720.jpg
5721,"Chosen, The (1981)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5721.jpg
5723,Continental Divide (1981),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5723.jpg
5733,"Eyewitness (Janitor, The) (1981)",Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5733.jpg
5735,Faces of Death (1978),Documentary|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5735.jpg
5736,Faces of Death 3 (1985),Documentary|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5736.jpg
5741,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5741.jpg
5742,First Monday in October (1981),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5742.jpg
5745,"Four Seasons, The (1981)",Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5745.jpg
5746,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5746.jpg
5747,Gallipoli (1981),Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5747.jpg
5749,Ghost Story (1981),Drama|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5749.jpg
5752,Gregory's Girl (1981),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5752.jpg
5755,Happy Birthday to Me (1981),Horror|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/5755.jpg
5764,Looker (1981),Drama|Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5764.jpg
5767,Teddy Bear (Mis) (1981),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5767.jpg
5768,Modern Problems (1981),Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5768.jpg
5771,My Bloody Valentine (1981),Drama|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5771.jpg
5772,My Dinner with André (1981),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5772.jpg
5773,Neighbors (1981),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5773.jpg
5779,Piranha II: The Spawning (1981),Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/5779.jpg
5780,Polyester (1981),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5780.jpg
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5782.jpg
5784,Ghost Ship (2002),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5784.jpg
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/5785.jpg
5786,Paid in Full (2002),Action|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5786.jpg
5787,"Truth About Charlie, The (2002)",Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5787.jpg
5788,All or Nothing (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5788.jpg
5791,Frida (2002),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5791.jpg
5792,Roger Dodger (2002),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5792.jpg
5796,Casino Royale (1967),Action|Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5796.jpg
5797,"Company of Wolves, The (1984)",Fantasy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/5797.jpg
5799,Exodus (1960),Drama|Romance|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5799.jpg
5801,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5801.jpg
5802,"World of Henry Orient, The (1964)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/5802.jpg
5803,I Spy (2002),Action|Adventure|Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/5803.jpg
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5804.jpg
5809,Femme Fatale (2002),Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5809.jpg
5810,8 Mile (2002),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/5810.jpg
5812,Far from Heaven (2002),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5812.jpg
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/5816.jpg
5817,Ararat (2002),Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/5817.jpg
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5818.jpg
5820,Standing in the Shadows of Motown (2002),Documentary|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/5820.jpg
5826,Rio Grande (1950),Romance|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/5826.jpg
5828,Blackrock (1997),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/5828.jpg
5829,Men with Brooms (2002),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/5829.jpg
